vote,county,town,village,no,name,party,gender,birth,age,birth_place,education,is_current,is_win,is_no2,has_account
107年縣(市)議員選舉,雲林縣,雲林縣第04選區,,6,廖文彬,無黨籍及未經政黨推薦,男,'0641125,42,臺灣省,高中,N," "," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第04選區,,7,梁銘忠,無黨籍及未經政黨推薦,男,'0550210,52,臺灣省,高中,Y,*," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第04選區,,8,廖萬,民主進步黨,男,'0380408,69,臺灣省,高中(職)以下,N,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第04選區,,9,王鐵道,無黨籍及未經政黨推薦,男,'0400208,67,臺灣省,碩士,Y," "," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第04選區,,10,廖偉晴,中國國民黨,男,'0640912,43,臺灣省,碩士,N,*," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第04選區,,11,李明哲,中國國民黨,男,'0571031,50,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,1,丁慶錡,皇君人民政黨,男,'0640726,43,臺灣省,高中,N," "," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,2,林深,無黨籍及未經政黨推薦,男,'0470227,60,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,3,丁春樹,無黨籍及未經政黨推薦,男,'0450401,62,臺灣省,高中(職)以下,N," "," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,4,林建鴻,中國國民黨,男,'0540318,53,臺灣省,專科,Y,*," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,5,蔡昌孟,無黨籍及未經政黨推薦,男,'0550318,52,臺灣省,高中(職)以下,N," "," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,6,黃淑鈴,民主進步黨,女,'0500720,57,臺灣省,高中,Y,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,7,吳蕙蘭,無黨籍及未經政黨推薦,女,'0561019,51,臺灣省,高中,N,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,8,蘇俊豪,民主進步黨,男,'0640523,43,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,9,許志豪,民主進步黨,男,'0620102,45,臺灣省,高中,Y,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,10,陳文益,無黨籍及未經政黨推薦,男,'0530308,54,臺灣省,高中,N," "," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第05選區,,11,許留賓,無黨籍及未經政黨推薦,男,'0520929,55,臺灣省,專科,N,*," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,1,黃美蘭,無黨籍及未經政黨推薦,女,'0580422,49,高雄市,高中,N,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,2,翁水上,無黨籍及未經政黨推薦,男,'0440320,63,臺灣省,高中(職)以下,Y,*," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,3,蔡岳儒,民主進步黨,男,'0640906,43,臺南市,碩士,Y,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,4,林昀蔚,民主進步黨,男,'0740515,33,臺灣省,碩士,N," "," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,5,蕭慧敏,無黨籍及未經政黨推薦,女,'0490415,58,臺灣省,專科,N,*," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,6,蕭惠娟,無黨籍及未經政黨推薦,女,'0550702,52,臺灣省,大學,N," "," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,7,蔡孟真,無黨籍及未經政黨推薦,女,'0660216,41,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,8,王新堯,無黨籍及未經政黨推薦,男,'0600723,47,臺灣省,高中,N," "," ",N
107年縣(市)議員選舉,雲林縣,雲林縣第06選區,,9,黃文祥,無黨籍及未經政黨推薦,男,'0511210,55,臺灣省,大學,Y,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,1,董國誠,無黨籍及未經政黨推薦,男,'0500905,57,臺灣省,大學,Y," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,2,楊秀琴,無黨籍及未經政黨推薦,女,'0531211,53,臺灣省,高中,N,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,3,吳建霖,無黨籍及未經政黨推薦,男,'0541103,53,臺灣省,高中,N," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,4,黃榮俊,民主進步黨,男,'0520815,55,臺灣省,高中,N,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,5,詹琬蓁,中國國民黨,女,'0660322,41,新北市,碩士,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,6,林緗亭,民主進步黨,女,'0710813,36,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,7,王啓澧,中國國民黨,男,'0531104,54,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,8,賴瓊如,無黨籍及未經政黨推薦,女,'0571114,50,臺灣省,高中,N,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,9,戴光宗,民主進步黨,男,'0650520,42,臺灣省,高中,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,10,林沐惠,民主進步黨,男,'0461130,60,臺灣省,大學,Y," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第01選區,,11,黃榮杰,無黨籍及未經政黨推薦,男,'0500109,57,臺灣省,碩士,N," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,1,陳福成,無黨籍及未經政黨推薦,男,'0470830,60,臺灣省,專科,Y,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,2,林于玲,中國國民黨,女,'0520208,55,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,3,黃芳蘭,民主進步黨,女,'0510602,56,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,4,林淑完,民主進步黨,女,'0480330,59,臺灣省,高中,N,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,5,林秀琴,民主進步黨,女,'0421004,65,臺灣省,高中(職)以下,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,6,陳文忠,無黨籍及未經政黨推薦,男,'0531102,54,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,7,黃嘉寬,無黨籍及未經政黨推薦,男,'0440725,63,臺灣省,高中,N," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,8,葉孟龍,民主進步黨,男,'0701102,37,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第02選區,,9,賴朝崙,無黨籍及未經政黨推薦,男,'0440213,63,臺灣省,高中,Y," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第03選區,,1,吳思蓉,中國國民黨,女,'0460824,61,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第03選區,,2,陳信文,中國國民黨,男,'0750923,32,臺中市,大學,N,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第03選區,,3,陳志明,無黨籍及未經政黨推薦,男,'0541004,53,臺灣省,高中,N," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第03選區,,4,劉雅文,民主進步黨,女,'0700529,37,臺灣省,大學,N,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第03選區,,5,許有疆,民主進步黨,男,'0620801,45,臺灣省,大學,N,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第03選區,,6,劉宏文,無黨籍及未經政黨推薦,男,'0411101,66,臺灣省,高中,N,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第03選區,,7,郭芳宜,民主進步黨,男,'0480216,59,臺灣省,高中,Y," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第03選區,,8,趙麗娜,無黨籍及未經政黨推薦,女,'0540424,53,臺南市,高中,N," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,1,呂文正,無黨籍及未經政黨推薦,男,'0591009,48,臺灣省,碩士,N," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,2,陳怡岳,民主進步黨,男,'0630921,44,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,3,黃奕瑄,無黨籍及未經政黨推薦,女,'0600128,47,臺灣省,大學,N," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,4,陳晉豪,無黨籍及未經政黨推薦,男,'0621110,45,臺灣省,專科,N," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,5,蔡奇璋,無黨籍及未經政黨推薦,男,'0490110,58,臺灣省,大學,Y,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,6,李國勝,中國國民黨,男,'0531213,53,臺灣省,專科,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,7,陳崇榮,無黨籍及未經政黨推薦,男,'0550112,52,臺灣省,高中(職)以下,N," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,8,蔡鼎三,民主進步黨,男,'0501012,57,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,9,黃鉦凱,民主進步黨,男,'0781202,28,臺灣省,碩士,N,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,10,姜梅紅,無黨籍及未經政黨推薦,女,'0400520,67,臺南市,高中,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第04選區,,11,黃嫈珺,民主進步黨,女,'0720405,35,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第05選區,,1,黃金茂,無黨籍及未經政黨推薦,男,'0440524,63,臺灣省,高中,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第05選區,,2,蔡瑋傑,民主進步黨,男,'0670607,40,臺南市,大學,Y,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第05選區,,3,李志榮,無黨籍及未經政黨推薦,男,'0510413,56,臺灣省,高中(職)以下,N," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第05選區,,4,翁聰賢,民主進步黨,男,'0601129,46,臺灣省,碩士,N," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第05選區,,5,蔡信典,中國國民黨,男,'0421203,64,臺灣省,大學,Y,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,1,林琨閔,無黨籍及未經政黨推薦,男,'0711119,36,臺灣省,大學,N," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,2,張明達,民主進步黨,男,'0490801,58,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,3,王清美,無黨籍及未經政黨推薦,女,'0491210,57,臺灣省,專科,N," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,4,何子凡,無黨籍及未經政黨推薦,男,'0700818,37,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,5,王焜玄,無黨籍及未經政黨推薦,男,'0590103,48,臺灣省,高中(職)以下,N,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,6,張貴忠,民主進步黨,男,'0400205,67,臺灣省,高中(職)以下,Y," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,7,陳柏麟,民主進步黨,男,'0581130,48,臺灣省,碩士,Y,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,8,邱銀海,中國國民黨,男,'0621031,45,臺灣省,高中,N,*," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,9,莊竣傑,無黨籍及未經政黨推薦,男,'0420927,65,臺灣省,大學,N," "," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,10,詹黃素蓮,中國國民黨,女,'0420517,65,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,11,羅士洋,民主進步黨,男,'0480725,59,臺灣省,高中,Y,*," ",Y
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,12,龔良榮,無黨籍及未經政黨推薦,男,'0420120,65,臺灣省,高中,N," "," ",N
107年縣(市)議員選舉,嘉義縣,嘉義縣第06選區,,13,凃文以,無黨籍及未經政黨推薦,男,'0451120,62,臺灣省,其他,N," "," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,1,蔣月惠,無黨籍及未經政黨推薦,女,'0480412,59,臺灣省,專科,Y,*," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,2,唐玉琴,中國國民黨,女,'0441020,63,臺中市,大學,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,4,蘇義峰,民主進步黨,男,'0460130,61,臺灣省,高中,Y," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,5,李世斌,民主進步黨,男,'0510505,56,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,6,黃明賢,中國國民黨,男,'0720525,35,臺灣省,碩士,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,7,鍾淑娟,民主進步黨,女,'0541110,53,臺灣省,大學,N," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,8,曾義雄,中國國民黨,男,'0500301,57,臺灣省,碩士,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,9,劉振隆,無黨籍及未經政黨推薦,男,'0490526,58,臺灣省,專科,N," "," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,10,劉育豪,民主進步黨,男,'0560826,51,臺灣省,碩士,Y," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,11,黃昌源,中國國民黨,男,'0500518,57,臺灣省,碩士,N," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,12,陳揚,中國國民黨,男,'0770718,30,臺灣省,碩士,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,13,鄭清原,無黨籍及未經政黨推薦,男,'0551014,52,臺灣省,其他,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,14,方一祥,民主進步黨,男,'0651222,41,臺灣省,大學,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,15,張金文,無黨籍及未經政黨推薦,男,'0480901,59,高雄市,其他,Y,-," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,16,陳哲蕙,無黨籍及未經政黨推薦,女,'0730522,34,高雄市,大學,N,!," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,17,蔣家煌,無黨籍及未經政黨推薦,男,'0510106,56,臺灣省,高中,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,18,林明順,無黨籍及未經政黨推薦,男,'0430102,64,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,19,鍾明輝,民主進步黨,男,'0440706,63,臺灣省,大學,Y," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第01選區,,20,張平原,無黨籍及未經政黨推薦,男,'0540621,53,臺灣省,高中(職)以下,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,1,江維屏,民主進步黨,男,'0530330,54,臺灣省,高中,Y," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,2,吳政育,民主進步黨,男,'0680228,39,臺灣省,高中,N," "," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,3,何春美,中國國民黨,女,'0430208,64,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,4,鄭淑嫣,無黨籍及未經政黨推薦,女,'0600811,47,臺灣省,大學,N," "," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,5,尤慶賀,無黨籍及未經政黨推薦,男,'0490819,58,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,6,吳亮慶,民主進步黨,男,'0430408,64,臺灣省,高中,Y,*," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,7,許玉秀,民主進步黨,女,'0431010,64,臺灣省,大學,N," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,8,鄭雙銓,中國國民黨,男,'0510611,56,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,9,宋麗華,中國國民黨,女,'0570413,50,臺北市,碩士,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,10,盧文瑞,無黨籍及未經政黨推薦,男,'0461225,60,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,11,潘采瑤,無黨籍及未經政黨推薦,女,'0710724,36,桃園市,高中,N," "," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,12,陳明達,民主進步黨,男,'0520208,55,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第02選區,,13,王景山,無黨籍及未經政黨推薦,男,'0521014,55,臺灣省,大學,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,1,潘淑眞,民主進步黨,女,'0540915,53,臺灣省,碩士,Y,*," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,2,黃建溢,民主進步黨,男,'0700310,37,臺灣省,碩士,Y,*," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,3,李明宗,民主進步黨,男,'0500119,57,臺灣省,專科,N," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,4,李世淦,中國國民黨,男,'0641209,42,臺灣省,大學,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,5,利八魁,民主進步黨,男,'0400801,67,臺灣省,高中,N," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,6,潘政治,民主進步黨,男,'0470606,60,臺灣省,大學,N," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,7,林宗俉,民主進步黨,男,'0440326,63,臺灣省,其他,Y," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,8,潘連周,無黨籍及未經政黨推薦,男,'0530817,54,臺灣省,專科,N,*," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,9,徐榮耀,中國國民黨,男,'0410126,66,高雄市,高中(職)以下,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,11,潘長成,台灣團結聯盟,男,'0541008,53,臺灣省,大學,Y,*," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,12,林郁虹,無黨籍及未經政黨推薦,女,'0510319,56,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,13,洪明江,民主進步黨,男,'0450906,62,臺灣省,高中,N," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,14,梁正金,民主進步黨,男,'0540105,53,臺灣省,專科,N," "," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,15,陳志成,無黨籍及未經政黨推薦,男,'0521007,55,臺灣省,專科,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,16,許馨勻,中國國民黨,女,'0680202,39,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第03選區,,17,劉淼松,無黨籍及未經政黨推薦,男,'0550812,52,臺灣省,其他,Y,*," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,1,方文正,民主進步黨,男,'0510603,56,臺灣省,專科,N,*," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,2,郭再添,無黨籍及未經政黨推薦,男,'0620809,45,臺灣省,高中,Y," "," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,3,劉孟君,民主進步黨,女,'0640512,43,臺灣省,大學,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,4,何輝能,民主進步黨,男,'0380911,69,臺灣省,其他,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,5,許展維,民主進步黨,男,'0610317,46,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,6,周典論,中國國民黨,男,'0440120,63,臺灣省,大學,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,7,鄭張常敏,無黨籍及未經政黨推薦,女,'0421217,64,高雄市,其他,N,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,8,李曜丞,無黨籍及未經政黨推薦,男,'0721013,35,高雄市,碩士,N," "," ",N
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,9,林蔡鳯梅,無黨籍及未經政黨推薦,女,'0480122,59,臺灣省,其他,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第04選區,,10,李香蘭,中國國民黨,女,'0600715,47,臺灣省,碩士,Y,*," ",Y
107年縣(市)議員選舉,屏東縣,屏東縣第05選區,,1,林韻濱,無黨籍及未經政黨推薦,男,'0510607,56,臺灣省,高中(職)以下,N," "," ",N
