縣市,序號,擬參選人,選舉名稱,申報序號,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,收入小計,超過三萬元之收入總額,金錢收入總額,非金錢收入總額,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出,支出小計,超過三萬元之支出總額,金錢支出總額,非金錢支出總額,結算日專戶存款餘額,(加)購買金錢以外之財產,(減)變賣金錢以外之財產,餘額,收支結存內金錢餘額,金錢以外之財產,會計師事務所全名,會計師姓名,製表人,結算日期,申報日期,更正日期
雲林縣,5,吳蕙蘭,107年縣(市)議員選舉,首次申報,66000.00,200000.00,0.00,0.00,0.00,0.00,266000.00,236000.00,266000.00,0.00,0.00,266000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266000.00,255000.00,266000.00,0.00,36000.00,0.00,0.00,0.00,0.00,0.00,,,李宜穎,1071121,1080104,1080104
雲林縣,6,李明哲,107年縣(市)議員選舉,首次申報,139600.00,3000.00,0.00,0.00,0.00,0.00,142600.00,0.00,113600.00,29000.00,0.00,655656.00,0.00,0.00,29000.00,0.00,0.00,0.00,0.00,0.00,684656.00,644841.00,655656.00,29000.00,0.00,0.00,0.00,-542056.00,-542056.00,0.00,,,歐雅惠,1071129,1080112,
雲林縣,7,李建昇,107年縣(市)議員選舉,首次申報,749800.00,1036000.00,0.00,50000.00,0.00,52.00,1835852.00,1562000.00,1835852.00,0.00,270000.00,852383.00,267300.00,0.00,0.00,0.00,199538.00,100000.00,0.00,146900.00,1836121.00,1724898.00,1836121.00,0.00,52.00,0.00,0.00,-269.00,-269.00,0.00,,,林瑛味,1071221,1080131,
雲林縣,8,李政達,107年縣(市)議員選舉,首次申報,255000.00,0.00,0.00,0.00,21100.00,32.00,276132.00,200000.00,276132.00,0.00,0.00,271700.00,8000.00,16400.00,0.00,0.00,0.00,0.00,0.00,0.00,296100.00,271700.00,296100.00,0.00,32.00,0.00,0.00,-19968.00,-19968.00,0.00,,,許玉汝,1071221,1071228,1080131
雲林縣,9,沈宗隆,107年縣(市)議員選舉,首次申報,32000.00,0.00,0.00,0.00,0.00,0.00,32000.00,0.00,32000.00,0.00,0.00,42000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42000.00,42000.00,42000.00,0.00,1980.00,0.00,0.00,-10000.00,-10000.00,0.00,,,葉怡彤,1071106,1080214,
雲林縣,10,周秀月,107年縣(市)議員選舉,首次申報,257464.00,100000.00,0.00,0.00,0.00,16.00,357480.00,320000.00,357480.00,0.00,462750.00,816764.00,132350.00,4800.00,0.00,124055.00,131526.00,0.00,0.00,0.00,1672245.00,1280533.00,1672245.00,0.00,7155.00,0.00,0.00,-1314765.00,-1314765.00,0.00,,,周秀月,1071221,1080128,
雲林縣,11,林文彬,107年縣(市)議員選舉,首次申報,502450.00,70000.00,0.00,0.00,24000.00,16.00,596466.00,150000.00,549366.00,47100.00,448225.00,512728.00,118545.00,0.00,15380.00,0.00,146016.00,20000.00,0.00,31720.00,1292614.00,854838.00,1245514.00,47100.00,366.00,0.00,0.00,-696148.00,-696148.00,0.00,,,高彩霞,1080109,1080129,
雲林縣,12,林岳璋,107年縣(市)議員選舉,首次申報,176000.00,412000.00,0.00,0.00,2000.00,0.00,590000.00,550000.00,590000.00,0.00,0.00,708382.00,51750.00,103900.00,35700.00,0.00,22410.00,12000.00,0.00,0.00,934142.00,823782.00,934142.00,0.00,2.00,0.00,0.00,-344142.00,-344142.00,0.00,,,邱志昇,1080218,1080215,1080603
雲林縣,13,林昀蔚,107年縣(市)議員選舉,首次申報,706000.00,100000.00,0.00,50000.00,10146.00,120.00,866266.00,826000.00,866266.00,0.00,0.00,451816.00,118025.00,24700.00,234793.00,33825.00,5868.00,100000.00,0.00,0.00,969027.00,796908.00,969027.00,0.00,266.00,0.00,0.00,-102761.00,-102761.00,0.00,,,林昀蔚,1080223,1080223,1080605
雲林縣,14,林深,107年縣(市)議員選舉,首次申報,0.00,650000.00,0.00,0.00,0.00,8.00,650008.00,650000.00,650008.00,0.00,0.00,519300.00,0.00,0.00,0.00,0.00,128659.00,100000.00,0.00,0.00,747959.00,676500.00,747959.00,0.00,8.00,0.00,0.00,-97951.00,-97951.00,0.00,,,林深,1080222,1080220,1080223
雲林縣,15,邱世文,107年縣(市)議員選舉,首次申報,103000.00,80000.00,0.00,0.00,16147.00,20.00,199167.00,180000.00,199167.00,0.00,0.00,203000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203000.00,203000.00,203000.00,0.00,67.00,0.00,0.00,-3833.00,-3833.00,0.00,,,邱世文,1071221,1080131,
雲林縣,16,張庭綺,107年縣(市)議員選舉,首次申報,131000.00,0.00,0.00,0.00,0.00,0.00,131000.00,50000.00,131000.00,0.00,0.00,276994.00,0.00,27669.00,70390.00,0.00,24355.00,0.00,0.00,0.00,399408.00,261000.00,399408.00,0.00,0.00,0.00,0.00,-268408.00,-268408.00,0.00,,,張晏蓉,1071127,1071203,
雲林縣,17,許志豪,107年縣(市)議員選舉,首次申報,153000.00,0.00,0.00,0.00,0.00,0.00,153000.00,150000.00,153000.00,0.00,0.00,123970.00,0.00,0.00,21000.00,0.00,15770.00,0.00,0.00,13500.00,174240.00,82570.00,174240.00,0.00,6877.00,0.00,0.00,-21240.00,-21240.00,0.00,,,周惠茹,1071130,1080210,
雲林縣,18,郭武男,107年縣(市)議員選舉,首次申報,165000.00,100000.00,0.00,50000.00,0.00,0.00,315000.00,260000.00,315000.00,0.00,0.00,384344.00,0.00,0.00,90000.00,0.00,0.00,0.00,0.00,0.00,474344.00,453800.00,474344.00,0.00,0.00,0.00,0.00,-159344.00,-159344.00,0.00,,,程英綢,1071123,1080215,
雲林縣,19,陳乙辰,107年縣(市)議員選舉,首次申報,122000.00,30000.00,0.00,0.00,0.00,0.00,152000.00,100000.00,152000.00,0.00,0.00,278014.00,57500.00,0.00,4864.00,0.00,3599.00,0.00,0.00,6900.00,350877.00,301100.00,350877.00,0.00,0.00,0.00,0.00,-198877.00,-198877.00,0.00,,,陳乙辰,1071201,1080222,
雲林縣,20,陳文益,107年縣(市)議員選舉,首次申報,26020.00,100000.00,0.00,0.00,1.00,7.00,126028.00,100000.00,126028.00,0.00,0.00,434910.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,435030.00,408300.00,435030.00,0.00,7.00,0.00,0.00,-309002.00,-309002.00,0.00,,,陳文益,1071221,1080218,1080516
雲林縣,21,陳亮良,107年縣(市)議員選舉,首次申報,505000.00,35000.00,0.00,220000.00,22000.00,37.00,782037.00,250000.00,782037.00,0.00,0.00,614735.00,8000.00,157964.00,0.00,31456.00,165795.00,0.00,0.00,17550.00,995500.00,618523.00,995500.00,0.00,29.00,0.00,0.00,-213463.00,-213463.00,0.00,,,張玉枝,1071224,1080131,1080528
雲林縣,22,陳俊龍,107年縣(市)議員選舉,首次申報,573300.00,500000.00,0.00,0.00,8625.00,6.00,1081931.00,900000.00,1058606.00,23325.00,160000.00,1064834.00,0.00,0.00,95300.00,17317.00,55370.00,0.00,0.00,0.00,1392821.00,1159384.00,1369496.00,23325.00,6.00,0.00,0.00,-310890.00,-310890.00,0.00,,,林麗卿,1071221,1080116,1080218
雲林縣,23,陳茂源,107年縣(市)議員選舉,首次申報,0.00,300000.00,0.00,0.00,0.00,0.00,300000.00,300000.00,300000.00,0.00,0.00,300345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300345.00,300345.00,300345.00,0.00,0.00,0.00,0.00,-345.00,-345.00,0.00,,,陳茂源,1071116,1071213,
雲林縣,24,陳瑞雄,107年縣(市)議員選舉,首次申報,752000.00,350000.00,0.00,0.00,0.00,76.00,1102076.00,1100000.00,1102076.00,0.00,168000.00,596604.00,63000.00,0.00,31425.00,0.00,16838.00,250000.00,0.00,0.00,1125867.00,981750.00,1125867.00,0.00,76.00,0.00,0.00,-23791.00,-23791.00,0.00,,,周怡君,1071221,1071225,
雲林縣,25,陳毅弘,107年縣(市)議員選舉,首次申報,20000.00,0.00,0.00,0.00,0.00,2.00,20002.00,0.00,20002.00,0.00,48000.00,182193.00,0.00,0.00,6340.00,0.00,18130.00,0.00,0.00,0.00,254663.00,182240.00,254663.00,0.00,19962.00,0.00,0.00,-234661.00,-234661.00,0.00,,,鄒秀足,1071222,1080214,1080215
雲林縣,26,黃美蘭,107年縣(市)議員選舉,首次申報,239800.00,110000.00,0.00,0.00,9000.00,31.00,358831.00,300000.00,358831.00,0.00,0.00,145150.00,1953.00,36400.00,96800.00,0.00,87725.00,0.00,0.00,2500.00,370528.00,294750.00,370528.00,0.00,31.00,0.00,0.00,-11697.00,-11697.00,0.00,,,許茹蓉,1071221,1080219,1080416
雲林縣,27,黃淑鈴,107年縣(市)議員選舉,首次申報,1217500.00,280000.00,0.00,0.00,0.00,239.00,1497739.00,1447500.00,1497739.00,0.00,312000.00,913290.00,0.00,0.00,50000.00,66000.00,265115.00,60000.00,100000.00,0.00,1766405.00,1528590.00,1766405.00,0.00,239.00,0.00,0.00,-268666.00,-268666.00,0.00,,,林秀樺,1080201,1080214,1080430
雲林縣,28,黃凱,107年縣(市)議員選舉,首次申報,230000.00,303600.00,0.00,0.00,147.00,0.00,533747.00,500000.00,533747.00,0.00,0.00,232387.00,80750.00,0.00,82400.00,0.00,82584.00,0.00,0.00,59100.00,537221.00,328450.00,537221.00,0.00,33747.00,0.00,0.00,-3474.00,-3474.00,0.00,,,鄭伃倩,1071214,1071218,
雲林縣,29,廖秋萍,107年縣(市)議員選舉,首次申報,44000.00,176000.00,0.00,0.00,10747.00,47.00,230794.00,166000.00,230794.00,0.00,0.00,0.00,0.00,0.00,0.00,52126.00,168906.00,166000.00,0.00,0.00,387032.00,166000.00,387032.00,0.00,794.00,0.00,0.00,-156238.00,-156238.00,0.00,,,廖盈淑,1080109,1080202,1080529
雲林縣,30,廖郁賢,107年縣(市)議員選舉,首次申報,94786.00,0.00,120000.00,0.00,7940.00,27.00,222753.00,120000.00,222753.00,0.00,0.00,6000.00,0.00,0.00,0.00,0.00,721.00,120000.00,0.00,0.00,126721.00,120000.00,126721.00,0.00,96032.00,0.00,0.00,96032.00,96032.00,0.00,,,莊暐傑,1071221,1071224,1080122
雲林縣,31,廖萬,107年縣(市)議員選舉,首次申報,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,廖萬,1071224,1080223,
雲林縣,32,蔣尹瑄,107年縣(市)議員選舉,首次申報,109300.00,0.00,0.00,0.00,381.00,0.00,109681.00,100000.00,109681.00,0.00,0.00,221558.00,0.00,0.00,0.00,0.00,10000.00,0.00,0.00,0.00,231558.00,215000.00,231558.00,0.00,0.00,0.00,0.00,-121877.00,-121877.00,0.00,,,蔣尹瑄,1071207,1071211,1080605
雲林縣,33,蔡孟真,107年縣(市)議員選舉,首次申報,475200.00,200000.00,0.00,0.00,16333.00,83.00,691616.00,500000.00,691616.00,0.00,0.00,364630.00,58138.00,0.00,133705.00,0.00,49434.00,100000.00,0.00,0.00,705907.00,484800.00,705907.00,0.00,171.00,0.00,0.00,-14291.00,-14291.00,0.00,,,蔡瑀玲,1071221,1080110,1080530
雲林縣,34,蔡岳儒,107年縣(市)議員選舉,首次申報,2575852.00,150000.00,0.00,52000.00,132200.00,89.00,2910141.00,1297888.00,2910141.00,0.00,94420.00,2783333.00,0.00,0.00,85990.00,38850.00,37085.00,0.00,0.00,0.00,3039678.00,2824573.00,3039678.00,0.00,89.00,0.00,0.00,-129537.00,-129537.00,0.00,,,林雅玲,1071221,1080221,1080508
雲林縣,35,蔡明水,107年縣(市)議員選舉,首次申報,110000.00,300000.00,0.00,0.00,0.00,5.00,410005.00,400000.00,410005.00,0.00,0.00,392189.00,3000.00,5000.00,0.00,15577.00,60.00,0.00,0.00,0.00,415826.00,372800.00,415826.00,0.00,5.00,0.00,0.00,-5821.00,-5821.00,0.00,,,林淑雯,1071221,1080111,
雲林縣,36,蔡東富,107年縣(市)議員選舉,首次申報,0.00,100000.00,0.00,0.00,0.00,9.00,100009.00,100000.00,100009.00,0.00,0.00,147500.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,0.00,177500.00,177500.00,177500.00,0.00,9.00,0.00,0.00,-77491.00,-77491.00,0.00,,,洪惠玲,1071221,1080118,1080312
雲林縣,37,蔡秋敏,107年縣(市)議員選舉,首次申報,204600.00,0.00,0.00,0.00,0.00,0.00,204600.00,160000.00,204600.00,0.00,177000.00,1104936.00,410000.00,0.00,0.00,0.00,360472.00,0.00,0.00,0.00,2052408.00,1107281.00,2052408.00,0.00,104460.00,0.00,0.00,-1847808.00,-1847808.00,0.00,,,陳美朱,1071213,1071220,
雲林縣,38,賴明源,107年縣(市)議員選舉,首次申報,215000.00,0.00,0.00,0.00,0.00,0.00,215000.00,200000.00,215000.00,0.00,0.00,256300.00,2315.00,0.00,3543.00,0.00,24169.00,50000.00,0.00,0.00,336327.00,286300.00,336327.00,0.00,0.00,0.00,0.00,-121327.00,-121327.00,0.00,,,賴明源,1071123,1071220,1080521
雲林縣,39,賴淑娞,107年縣(市)議員選舉,首次申報,1539000.00,713000.00,0.00,0.00,0.00,0.00,2252000.00,1855000.00,2252000.00,0.00,1792000.00,475542.00,319100.00,60000.00,566400.00,0.00,395393.00,135000.00,0.00,175700.00,3919135.00,3442083.00,3919135.00,0.00,0.00,0.00,0.00,-1667135.00,-1667135.00,0.00,,,陳惠美,1080222,1080221,1080502
雲林縣,40,鍾政翰,107年縣(市)議員選舉,首次申報,7266.00,0.00,120000.00,0.00,1.00,2.00,127269.00,120000.00,127269.00,0.00,0.00,98770.00,0.00,153917.00,11450.00,36309.00,13505.00,120000.00,0.00,0.00,433951.00,160700.00,433951.00,0.00,7097.00,0.00,0.00,-306682.00,-306682.00,0.00,,,鍾政翰,1071228,1080222,1080517
雲林縣,41,顏旭懋,107年縣(市)議員選舉,首次申報,115000.00,0.00,0.00,0.00,24888.00,14.00,139902.00,0.00,139902.00,0.00,0.00,150000.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,150040.00,150000.00,150040.00,0.00,14.00,0.00,0.00,-10138.00,-10138.00,0.00,,,顏利玲,1071221,1080220,1080517
雲林縣,42,顏忠義,107年縣(市)議員選舉,首次申報,60500.00,150000.00,0.00,0.00,0.00,0.00,210500.00,200000.00,210500.00,0.00,0.00,181975.00,0.00,0.00,0.00,0.00,58560.00,0.00,0.00,0.00,240535.00,213560.00,240535.00,0.00,0.00,0.00,0.00,-30035.00,-30035.00,0.00,,,沈淑琴,1071123,1080222,
雲林縣,43,蘇于珊,107年縣(市)議員選舉,首次申報,681500.00,100000.00,0.00,0.00,0.00,16.00,781516.00,700000.00,781516.00,0.00,730000.00,441176.00,0.00,0.00,22800.00,0.00,18375.00,0.00,0.00,57500.00,1269851.00,1125150.00,1269851.00,0.00,16.00,0.00,0.00,-488335.00,-488335.00,0.00,,,陳金玲,1071221,1080218,1080226
雲林縣,44,蘇俊豪,107年縣(市)議員選舉,首次申報,40000.00,1100000.00,0.00,0.00,0.00,16.00,1140016.00,1100000.00,1140016.00,0.00,0.00,1286000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1286000.00,1286000.00,1286000.00,0.00,16.00,0.00,0.00,-145984.00,-145984.00,0.00,,,蘇俊豪,1071221,1080122,1080131
雲林縣,45,鐘泰荃,107年縣(市)議員選舉,首次申報,113000.00,40000.00,0.00,0.00,0.00,0.00,153000.00,0.00,133000.00,20000.00,0.00,136700.00,12000.00,0.00,4300.00,0.00,0.00,0.00,0.00,0.00,153000.00,116700.00,133000.00,20000.00,19980.00,0.00,0.00,0.00,0.00,0.00,,,鐘泰荃,1071122,1071212,1080513
南投縣,1,林明溱,107年縣(市)長選舉,首次申報,11775170.00,16146508.00,500000.00,232000.00,8100.00,1330.00,28663108.00,27824870.00,28531230.00,131878.00,2942850.00,18547810.00,28882.00,198778.00,2228339.00,112097.00,3694736.00,1321500.00,0.00,0.00,29074992.00,27264224.00,28943114.00,131878.00,0.00,0.00,0.00,-411884.00,-411884.00,0.00,承喬國際聯合會計師事務所,朱瓊芳,林雅慧,1071221,1080128,
南投縣,2,洪國浩,107年縣(市)長選舉,首次申報,6074400.00,3279720.00,3000000.00,106000.00,93800.00,0.00,12553920.00,11432600.00,12532200.00,21720.00,4196701.00,3773404.00,141118.00,426596.00,1581450.00,421264.00,1478750.00,660000.00,0.00,69183.00,12748466.00,9999407.00,12726746.00,21720.00,49.00,0.00,0.00,-194546.00,-194546.00,0.00,捷登會計師事務所,鄭瑋婷,洪如萱,1071224,1080128,1080519
嘉義市,1,涂醒哲,107年縣(市)長選舉,首次申報,6621538.00,4091650.00,0.00,960000.00,920800.00,461.00,12594449.00,10509300.00,11582749.00,1011700.00,2820910.00,9030687.00,263765.00,220231.00,574923.00,4860.00,1027862.00,711650.00,0.00,0.00,14654888.00,13006108.00,13643188.00,1011700.00,461.00,0.00,0.00,-2060439.00,-2060439.00,0.00,勤美聯合會計師事務所,陳春杏,鄭惠文,1071223,1080218,1080225
嘉義市,2,黃敏惠,107年縣(市)長選舉,首次申報,6604593.00,2135540.00,0.00,50000.00,14511.00,796.00,8805440.00,7909554.00,8179900.00,625540.00,0.00,9256086.00,926640.00,131885.00,1103900.00,411644.00,658733.00,210000.00,0.00,288380.00,12987268.00,12204816.00,12361728.00,625540.00,800.00,0.00,0.00,-4181828.00,-4181828.00,0.00,,,黃雅鈴,1071222,1080221,1080503
嘉義市,3,蕭淑麗,107年縣(市)長選舉,首次申報,1418000.00,1190000.00,0.00,30000.00,0.00,0.00,2638000.00,2270000.00,2638000.00,0.00,0.00,700040.00,0.00,2243950.00,0.00,0.00,0.00,0.00,0.00,0.00,2943990.00,2943990.00,2943990.00,0.00,0.00,0.00,0.00,-305990.00,-305990.00,0.00,,,高于茜,1071123,1071224,1071224
嘉義縣,1,吳育仁,107年縣(市)長選舉,首次申報,1261198.00,1040000.00,1000000.00,130000.00,66366.00,1.00,3497565.00,3152666.00,3497565.00,0.00,1436263.00,1478382.00,218405.00,5880.00,4500.00,583904.00,637656.00,0.00,0.00,69600.00,4434590.00,3436193.00,4434590.00,0.00,0.00,0.00,0.00,-937025.00,-937025.00,0.00,,,崔維軒,1071129,1071219,1071225
嘉義縣,2,吳芳銘,107年縣(市)長選舉,首次申報,1052080.00,1160000.00,0.00,70000.00,2000.00,0.00,2284080.00,2036080.00,2284080.00,0.00,529970.00,4393323.00,888439.00,68599.00,172000.00,12960.00,555607.00,150040.00,0.00,48000.00,6818938.00,5825230.00,6818938.00,0.00,0.00,0.00,0.00,-4534858.00,-4534858.00,0.00,,,顏碧娟,1071223,1080126,
嘉義縣,3,翁章梁,107年縣(市)長選舉,首次申報,15588600.00,6936960.00,0.00,190000.00,0.00,677.00,22716237.00,16510000.00,22689277.00,26960.00,3147980.00,8503120.00,26700.00,1717856.00,4964270.00,850615.00,2011297.00,1130000.00,0.00,664070.00,23015908.00,19588448.00,22988948.00,26960.00,0.00,0.00,0.00,-299671.00,-299671.00,0.00,鼎聖會計師事務所,吳怡燕,翁瑜琬,1071224,1080222,1080410
基隆市,1,林右昌,107年縣(市)長選舉,首次申報,11474693.00,5790000.00,0.00,253000.00,768000.00,2162.00,18287855.00,16232500.00,18287855.00,0.00,551411.00,10827257.00,64500.00,1643465.00,3216968.00,22751.00,1082627.00,880000.00,0.00,0.00,18288979.00,17333221.00,18288979.00,0.00,2162.00,0.00,0.00,-1124.00,-1124.00,0.00,崇實聯合會計師事務所,張淑婷,劉玉蘭,1071221,1080123,1080130
基隆市,2,謝立功,107年縣(市)長選舉,首次申報,2728800.00,653400.00,0.00,50000.00,151600.00,46.00,3583846.00,2779400.00,3496946.00,86900.00,2045390.00,4087435.00,27000.00,383748.00,1139051.00,10058.00,955301.00,100000.00,0.00,0.00,8747983.00,7955548.00,8661083.00,86900.00,36.00,0.00,0.00,-5164137.00,-5164137.00,0.00,,,謝亞軒,1071221,1080213,1080516
宜蘭縣,1,林信華,107年縣(市)長選舉,首次申報,838500.00,96000.00,0.00,0.00,889.00,0.00,935389.00,746000.00,789389.00,146000.00,88640.00,1640347.00,204636.00,100000.00,1972.00,1031.00,99072.00,50000.00,0.00,0.00,2185698.00,1971211.00,2039698.00,146000.00,0.00,0.00,0.00,-1250309.00,-1250309.00,0.00,,,林信華,1071214,1071219,1071220
宜蘭縣,2,林姿妙,107年縣(市)長選舉,首次申報,3834988.00,8553530.00,3000000.00,200000.00,37600.00,461.00,15626579.00,14664000.00,15490549.00,136030.00,1178247.00,11978959.00,217085.00,130000.00,74030.00,683540.00,1787262.00,484900.00,0.00,0.00,16534023.00,15369132.00,16397993.00,136030.00,0.00,0.00,0.00,-907444.00,-907444.00,0.00,三民聯合會計師事務所,吳怡霖,游雪惠,1080130,1080215,1080312
宜蘭縣,3,林錦坤,107年縣(市)長選舉,首次申報,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,林錦坤,1071224,1080119,
宜蘭縣,4,陳歐珀,107年縣(市)長選舉,首次申報,10273823.00,10483020.00,2000000.00,700000.00,10001.00,321.00,23467165.00,22130020.00,23467165.00,0.00,2909380.00,13001775.00,1155156.00,1676952.00,2884147.00,212778.00,1327022.00,4560000.00,0.00,382964.00,28110174.00,26301405.00,28110174.00,0.00,75097.00,0.00,0.00,-4643009.00,-4643009.00,0.00,新揚聯合會計師事務所,陳惠卿,陳婉柔,1071221,1080131,1080214
屏東縣,1,潘孟安,107年縣(市)長選舉,首次申報,13402800.00,11540000.00,0.00,100000.00,6600.00,0.00,25049400.00,23883800.00,25049400.00,0.00,808320.00,9799054.00,5645480.00,2759760.00,3318654.00,568137.00,1196231.00,1338800.00,0.00,0.00,25434436.00,23686012.00,25434436.00,0.00,0.00,0.00,0.00,-385036.00,-385036.00,0.00,翁國當會計師事務所,翁國當,蘇喬英,1071214,1080128,1080305
屏東縣,2,蘇清泉,107年縣(市)長選舉,首次申報,3091976.00,1522800.00,0.00,670000.00,40947.00,35.00,5325758.00,4428800.00,5232958.00,92800.00,2138383.00,6401567.00,413300.00,104480.00,1530180.00,182949.00,399849.00,430000.00,0.00,0.00,11600708.00,9974562.00,11507908.00,92800.00,2383.00,0.00,0.00,-6274950.00,-6274950.00,0.00,,,蘇清泉,1071221,1080131,
彰化縣,1,王惠美,107年縣(市)長選舉,首次申報,31674970.00,25590800.00,0.00,815600.00,116944.00,493.00,58198807.00,53941952.00,58148807.00,50000.00,5641232.00,33781628.00,7319975.00,1675039.00,6247108.00,79929.00,518782.00,2970000.00,0.00,1019545.00,59253238.00,53539494.00,59203238.00,50000.00,17222.00,0.00,0.00,-1054431.00,-1054431.00,0.00,誠品聯合會計師事務所,施筱婷,王詩惠,1071222,1080219,1080415
彰化縣,2,白雅燦,107年縣(市)長選舉,首次申報,259035.00,0.00,0.00,0.00,0.00,0.00,259035.00,200000.00,259035.00,0.00,0.00,106600.00,0.00,0.00,0.00,0.00,201726.00,0.00,0.00,0.00,308326.00,284000.00,308326.00,0.00,35.00,0.00,0.00,-49291.00,-49291.00,0.00,,,白雅燦,1071206,1080218,1080227
彰化縣,3,洪敏雄,107年縣(市)長選舉,首次申報,36000.00,0.00,0.00,0.00,5000.00,0.00,41000.00,0.00,41000.00,0.00,0.00,269641.00,50649.00,11535.00,0.00,32525.00,204660.00,0.00,0.00,0.00,569010.00,398000.00,569010.00,0.00,0.00,0.00,0.00,-528010.00,-528010.00,0.00,,,洪敏雄,1071129,1080111,
彰化縣,4,黃文玲,107年縣(市)長選舉,首次申報,3125600.00,516000.00,0.00,100000.00,22800.00,0.00,3764400.00,3410000.00,3764400.00,0.00,1681145.00,7219859.00,920650.00,398462.00,343150.00,96811.00,957662.00,0.00,0.00,36100.00,11653839.00,10405071.00,11653839.00,0.00,0.00,0.00,0.00,-7889439.00,-7889439.00,0.00,,,黃文玲,1071205,1080223,1080326
彰化縣,5,魏明谷,107年縣(市)長選舉,首次申報,26143911.00,19496000.00,0.00,804000.00,48366.00,0.00,46492277.00,43744000.00,46492277.00,0.00,5196167.00,19633415.00,804118.00,2319133.00,9575170.00,518181.00,7194714.00,2400000.00,0.00,0.00,47640898.00,41658420.00,47640898.00,0.00,41812.00,0.00,0.00,-1148621.00,-1148621.00,0.00,廉風聯合會計師事務所,廉純忠,葉惠芬,1071222,1080213,1080412
新竹市,1,李驥羣,107年縣(市)長選舉,首次申報,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,李驥羣,1071224,1080129,
新竹市,2,林智堅,107年縣(市)長選舉,首次申報,13418495.00,9055000.00,0.00,300000.00,16651.00,719.00,22790865.00,22283200.00,22790865.00,0.00,4096175.00,10215839.00,134019.00,3193264.00,4790227.00,58425.00,343571.00,4030000.00,0.00,0.00,26861520.00,24701647.00,26861520.00,0.00,0.00,0.00,0.00,-4070655.00,-4070655.00,0.00,致遠聯合會計師事務所,呂瑞文,張琇清,1080221,1080220,1080520
新竹市,3,許明財,107年縣(市)長選舉,首次申報,2954766.00,1470000.00,0.00,100000.00,1901.00,121.00,4526788.00,3910000.00,4226788.00,300000.00,330000.00,13043222.00,103540.00,200470.00,351704.00,32516.00,189873.00,150000.00,0.00,155840.00,14557165.00,13909247.00,14257165.00,300000.00,116.00,0.00,0.00,-10030377.00,-10030377.00,0.00,,,許淑芬,1071221,1080126,1080318
新竹市,4,黃源甫,107年縣(市)長選舉,首次申報,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,黃源甫,1071128,1071128,
新竹市,5,謝文進,107年縣(市)長選舉,首次申報,10859800.00,1370000.00,0.00,100000.00,0.00,105.00,12329905.00,12050000.00,12329905.00,0.00,2051731.00,7355656.00,468722.00,335500.00,4521033.00,365448.00,1024353.00,1000000.00,0.00,114824.00,17237267.00,15985642.00,17237267.00,0.00,115.00,0.00,0.00,-4907362.00,-4907362.00,0.00,冠律會計師事務所,呂巧淵,謝文進,1071221,1080110,1080117
新竹縣,1,徐欣瑩,107年縣(市)長選舉,首次申報,14489840.00,7730500.00,0.00,64000.00,902125.00,83.00,23186548.00,17946600.00,23091548.00,95000.00,1041063.00,20520028.00,85202.00,695180.00,6560224.00,49918.00,1228823.00,2110000.00,0.00,0.00,32290438.00,26513133.00,32195438.00,95000.00,147207.00,0.00,0.00,-9103890.00,-9103890.00,0.00,安得仕聯合會計師事務所,成昀達,徐欣瑩,1071221,1080212,1080510
